idx,layer,type,cond_32,cond_4,var_32,var_4,cosine_sim,dead_neuron_ratio,SNR,KL,SFR,magnitude_loss,RelErr,mse_error,inherited_error,error_delta,error_propagation,sensitivity_W4A8,instability_shap,shap_magnitude
11,features.10,Conv2d,11.313873291015625,10.503461837768555,0.0009435858228243887,0.0009718050132505596,0.984782338142395,,9.52657023525994,0.008134733885526657,0.0003295898495707661,7.337564662288586e-05,0.18907774984836578,0.05716321989893913,0.1515382081270218,0.037539541721343994,1.2477232784000587,0.7599999999999909,0.6623333333333269,0.5998387883487961
12,features.11,ReLU,,,,,,0.6437561511993408,9.52657023525994,0.008134733885526657,0.0003295898495707661,7.337564662288586e-05,0.18907774984836578,0.05716321989893913,0.18907774984836578,0.0,0.9999999999947111,0.01999999999999602,0.02416666666666399,0.37819679388846883
13,features.12,Conv2d,7.420081615447998,7.102730751037598,0.0005259420722723007,0.0005432958132587373,0.9838443398475647,,9.825324067241079,0.005782213062047958,3.662109520519152e-05,0.00020756260454440008,0.17491835355758667,0.05678969621658325,0.18907774984836578,-0.014159396290779114,0.9251133657817506,0.37999999999999545,0.42299999999999566,0.31615186815168206
14,features.13,ReLU,,,,,,0.6745023131370544,9.825324067241079,0.005782213062047958,3.662109520519152e-05,0.00020756260454440008,0.17491835355758667,0.05678969621658325,0.17491835355758667,0.0,0.999999999994283,0.0,-0.002666666666667439,0.346100827048742
15,features.14,Conv2d,8.355901718139648,7.9437479972839355,0.0005210443632677197,0.000537149899173528,0.9844266772270203,,9.733333778777931,0.005086504854261875,1.220703143189894e-05,1.2207329280500012e-05,0.16479074954986572,0.06542003154754639,0.17491835355758667,-0.010127604007720947,0.9421009642345574,0.29999999999999716,0.3461666666666633,0.4491314068801785
16,features.15,ReLU,,,,,,0.6631810069084167,9.733333778777931,0.005086504854261875,1.220703143189894e-05,1.2207329280500012e-05,0.16479074954986572,0.06542003154754639,0.16479074954986572,0.0,0.9999999999939316,0.0799999999999983,0.04816666666666514,0.358768610974942
17,features.16,Conv2d,9.150273323059082,8.828628540039062,0.0005435443599708378,0.0005641437601298094,0.9819607138633728,,10.843818929173581,0.005236276425421238,2.441406286379788e-05,4.883110541414881e-05,0.17537754774093628,0.0385102853178978,0.16479074954986572,0.010586798191070557,1.0642438863766606,1.8799999999999955,2.3883333333333265,2.4681332359666697
18,features.17,ReLU,,,,,,0.8130857348442078,10.843818929173581,0.005236276425421238,2.441406286379788e-05,4.883110541414881e-05,0.17537754774093628,0.0385102853178978,0.17537754774093628,0.0,0.999999999994298,-0.060000000000002274,-0.02983333333333545,0.3556220161305054
19,features.18,MaxPool2d,,,,,,,11.930515981330071,0.004477111157029867,2.441406286379788e-05,3.662332906061161e-05,0.14053095877170563,0.10538224875926971,0.17537754774093628,-0.03484658896923065,0.8013053015115336,-0.060000000000002274,-0.012000000000001875,0.38487680652828266
20,features.19,Conv2d,14.004803657531738,13.476089477539062,0.00039604309131391346,0.0004104782419744879,0.982416570186615,,11.78893637602452,0.003109116107225418,0.0003540039178915322,0.0002809331867594968,0.1605655997991562,0.050030939280986786,0.14053095877170563,0.02003464102745056,1.1425638962504663,4.959999999999994,3.4663333333333224,3.1521270138723265
21,features.20,ReLU,,,,,,0.7738881707191467,11.78893637602452,0.003109116107225418,0.0003540039178915322,0.0002809331867594968,0.1605655997991562,0.050030939280986786,0.1605655997991562,0.0,0.999999999993772,0.0,0.00433333333333259,0.36633634277552457
22,features.21,Conv2d,10.041475296020508,9.450489044189453,0.0002269213873660192,0.00023500518000219017,0.9825440049171448,,12.065440641705685,0.0036757669877260923,0.0009826660389080644,0.0007643203052389571,0.16526241600513458,0.033237867057323456,0.1605655997991562,0.0046968162059783936,1.0292516965702752,1.0799999999999983,1.9243333333333255,1.656217939970366
23,features.22,ReLU,,,,,,0.8022913932800293,12.065440641705685,0.0036757669877260923,0.0009826660389080644,0.0007643203052389571,0.16526241600513458,0.033237867057323456,0.16526241600513458,0.0,0.999999999993949,0.01999999999999602,0.020333333333330473,0.370403452882558
24,features.23,Conv2d,12.150135040283203,11.514878273010254,0.00021266900876071304,0.00021928818023297936,0.9848259687423706,,12.14380942863049,0.0032591414637863636,0.0009948730003088713,0.0007275573027800026,0.1639692187309265,0.020588070154190063,0.16526241600513458,-0.0012931972742080688,0.9921748858182003,0.4399999999999977,0.28683333333333183,0.353156065280215
25,features.24,ReLU,,,,,,0.7979679703712463,12.14380942863049,0.0032591414637863636,0.0009948730003088713,0.0007275573027800026,0.1639692187309265,0.020588070154190063,0.1639692187309265,0.0,0.9999999999939012,0.0,0.0058333333333328834,0.3447891364008241
26,features.25,Conv2d,13.787962913513184,13.147513389587402,0.00020954792853444815,0.00021664447558578104,0.9837165474891663,,12.77652729379984,0.002970478031784296,0.0040527344681322575,0.0023519441919874237,0.1713300198316574,0.006207995116710663,0.1639692187309265,0.007360801100730896,1.0448913592237399,0.5,0.44233333333333275,0.24686514160009934
27,features.26,ReLU,,,,,,0.8877914547920227,12.77652729379984,0.002970478031784296,0.0040527344681322575,0.0023519441919874237,0.1713300198316574,0.006207995116710663,0.1713300198316574,0.0,0.9999999999941632,0.0,-0.005333333333333812,0.34392246400716003
28,features.27,MaxPool2d,,,,,,,13.501964629281968,0.002676471136510372,0.0040527344681322575,0.002289635868097331,0.14622335135936737,0.017242778092622757,0.1713300198316574,-0.02510666847229004,0.8534601904685916,0.0,0.016666666666666313,0.3391727766755353
29,features.28,Conv2d,8.899409294128418,8.484162330627441,0.0002497232344467193,0.0002577086561359465,0.9846232533454895,,13.4207681123818,0.0025704095605760813,0.008410644717514515,0.005108288290516889,0.15111486613750458,0.014847072772681713,0.14622335135936737,0.004891514778137207,1.033452350336863,0.6799999999999926,0.6018333333333276,0.568064532498993
30,features.29,ReLU,,,,,,0.7788699269294739,13.4207681123818,0.0025704095605760813,0.008410644717514515,0.005108288290516889,0.15111486613750458,0.014847072772681713,0.15111486613750458,0.0,0.9999999999933825,0.0,0.003499999999999777,0.3457037706984933
31,features.30,Conv2d,10.560158729553223,10.06096363067627,0.00024958435096777976,0.00025629979791119695,0.9868428707122803,,13.527365248720402,0.003820144571363926,0.013592529110610485,0.007653109075561947,0.15662358701229095,0.011876115575432777,0.15111486613750458,0.005508720874786377,1.0364538646299521,0.29999999999999716,0.3889999999999963,0.5359241635371749
32,features.31,ReLU,,,,,,0.7978982925415039,13.527365248720402,0.003820144571363926,0.013592529110610485,0.007653109075561947,0.15662358701229095,0.011876115575432777,0.15662358701229095,0.0,0.9999999999936152,0.0,0.005166666666665876,0.31995408271212
33,features.32,Conv2d,14.019597053527832,13.415108680725098,0.0002331839787075296,0.000238881548284553,0.9881325364112854,,13.529560206886613,0.0026972393970936537,0.01581420935690403,0.008649790355735201,0.15995705127716064,0.009453888051211834,0.15662358701229095,0.00333346426486969,1.021283283874649,0.14000000000000057,0.20533333333333287,0.25434078092606843
34,features.33,ReLU,,,,,,0.8012969493865967,13.529560206886613,0.0026972393970936537,0.01581420935690403,0.008649790355735201,0.15995705127716064,0.009453888051211834,0.15995705127716064,0.0,0.9999999999937483,0.01999999999999602,0.01333333333333068,0.3258308989688813
35,features.34,Conv2d,19.85323143005371,19.1868896484375,0.00021394487703219056,0.00021965200721751899,0.987167477607727,,13.979010174768142,0.0033852297347038984,0.06500244140625,0.038924417140842944,0.1786571443080902,0.006190869491547346,0.15995705127716064,0.018700093030929565,1.116906962715952,0.1599999999999966,0.20449999999999732,0.3978025264184772
36,features.35,ReLU,,,,,,0.8903294205665588,13.979010174768142,0.0033852297347038984,0.06500244140625,0.038924417140842944,0.1786571443080902,0.006190869491547346,0.1786571443080902,0.0,0.9999999999944027,-0.04000000000000625,-0.03633333333333866,0.3609691450239418
37,features.36,MaxPool2d,,,,,,,14.0400453172481,0.003856863360852003,0.06500244140625,0.038754285467861686,0.17135323584079742,0.014341604895889759,0.1786571443080902,-0.007303908467292786,0.9591177363964999,-0.04000000000000625,0.003999999999994349,0.37718543049115344
38,avgpool,AdaptiveAvgPool2d,,,,,,,14.0400453172481,0.003856863360852003,0.06500244140625,0.038754285467861686,0.17135323584079742,0.014341604895889759,0.17135323584079742,0.0,0.9999999999941641,-0.04000000000000625,-0.035833333333338754,0.35503796676953014
39,classifier.0,Linear,20.301010131835938,19.92177391052246,2.2319150957628153e-05,2.3045002308208495e-05,0.9842304587364197,,12.083367890171356,0.0004898908664472401,0.052552033215761185,0.09573934554634539,0.23062032461166382,0.10545368492603302,0.17135323584079742,0.059267088770866394,1.3458766826241026,0.0,0.19049999999999917,0.32124292273186195
40,classifier.1,ReLU,,,,,,0.7451949119567871,12.083367890171356,0.0004898908664472401,0.052552033215761185,0.09573934554634539,0.23062032461166382,0.10545368492603302,0.23062032461166382,0.0,0.9999999999956638,0.01999999999999602,0.016166666666664633,0.3296025045923387
41,classifier.3,Linear,309356.3125,276376.15625,9.319755918113515e-05,9.505873458692804e-05,0.990280032157898,,12.765480109450593,0.00036470231134444475,0.041249848902225494,0.10256174717817405,0.21801820397377014,0.03241267055273056,0.23062032461166382,-0.012602120637893677,0.9453555506867859,-0.01999999999999602,0.042833333333335236,0.2782149266428338
42,classifier.4,ReLU,,,,,,0.7965798377990723,12.765480109450593,0.00036470231134444475,0.041249848902225494,0.10256174717817405,0.21801820397377014,0.03241267055273056,0.21801820397377014,0.0,0.9999999999954132,-0.01999999999999602,-0.014833333333330975,0.33334496124030555
43,classifier.6,Linear,70.80024719238281,70.59577178955078,0.0003297866496723145,0.00032980702235363424,0.9999706149101257,,16.870520202481572,0.00224716542288661,0.04920937493443489,0.0006002926426632983,0.14337566494941711,0.26829850673675537,0.21801820397377014,-0.07464253902435303,0.65763162128429,-0.04000000000000625,0.11066666666666099,0.22495927937078888
