idx,layer,type,cond_32,cond_4,var_32,var_4,cosine_sim,dead_neuron_ratio,RelErr,SNR,KL,inherited_error,error_delta,REAR,SFR,magnitude_loss,mse_error,instability_pca,rf_predicted_error,sensitivity_W4A8
11,features.2.conv.0.2,ReLU6,,,,,,0.2999694347381592,0.6057536602020264,-1.5106433240942487,0.2291797697544098,0.6057536602020264,0.0,1.0,0.0001302083401242271,0.0,0.016381826251745224,-0.40056683328176373,0.0,-0.5
12,features.2.conv.1.0,Conv2d,4.404222011566162,4.462531566619873,0.025648877024650574,0.024823231622576714,0.997317373752594,,0.6978650093078613,3.090119672583154,0.23255836963653564,0.6057536602020264,0.09211134910583496,1.1520607388077766,0.06555989384651184,93.0,0.013730064034461975,-0.16989492211916285,0.08971289147933324,1.8999999999999915
13,features.2.conv.1.1,BatchNorm2d,,,0.014495834708213806,0.014777915552258492,0.9991465210914612,,0.443374902009964,4.214833946666824,0.17546595633029938,0.6978650093078613,-0.25449010729789734,0.635330466632366,3.255208503105678e-05,7.0,0.01913921907544136,-0.48224734633603816,-0.25531881526112554,-0.10000000000000853
14,features.2.conv.1.2,ReLU6,,,,,,0.3842301070690155,0.443374902009964,4.214833946666824,0.17546595633029938,0.443374902009964,0.0,1.0,3.255208503105678e-05,7.0,0.01913921907544136,-0.5735035899006453,0.0,-0.5500000000000114
15,features.2.conv.2,Conv2d,2.732985734939575,2.5961461067199707,0.026016410440206528,0.02567913569509983,0.9937779307365417,,0.5675016045570374,4.814829184335812,0.2647554576396942,0.443374902009964,0.12412670254707336,1.2799587933019354,0.20533853769302368,4.0,0.08931659162044525,-0.10415539067587254,0.1277296503384908,5.6499999999999915
16,features.2.conv.3,BatchNorm2d,,,0.008404460735619068,0.008511276915669441,0.9999226331710815,,1.8642826080322266,-5.415104976196919,0.25270524621009827,0.5675016045570374,1.2967810034751892,3.285070197268235,0.3578124940395355,2.0,0.12264550477266312,1.1281926947022591,1.318381688495477,-0.05000000000001137
17,features.3.conv.0.0,Conv2d,3.7884557247161865,3.6787607669830322,0.013616680167615414,0.01334321778267622,0.9958378672599792,,1.6947579383850098,-4.582059913779939,0.44776880741119385,1.8642826080322266,-0.1695246696472168,0.9090670754976617,0.3874132037162781,4.0,0.049327727407217026,0.7599432959034055,-0.1714429552356402,0.29999999999999716
18,features.3.conv.0.1,BatchNorm2d,,,0.00435941107571125,0.004435617942363024,0.9982954859733582,,0.5094559192657471,1.5742549771813716,0.19962142407894135,1.6947579383850098,-1.1853020191192627,0.30060689360229476,0.002300347201526165,422.0,0.009986845776438713,-0.6528461690542283,-1.2055202228327593,-0.20000000000000284
19,features.3.conv.0.2,ReLU6,,,,,,0.3077612519264221,0.5094559192657471,1.5742549771813716,0.19962142407894135,0.5094559192657471,0.0,1.0,0.002300347201526165,422.0,0.009986845776438713,-0.5059980175190514,0.0,-0.10000000000000853
20,features.3.conv.1.0,Conv2d,6.611814022064209,6.126821517944336,0.03420034423470497,0.03260060027241707,0.9962256550788879,,0.261336088180542,11.643245383343675,0.11188120394945145,0.5094559192657471,-0.24811983108520508,0.5129709525353879,0.1174045130610466,543.0,0.000379517994588241,-0.4648706562614474,-0.25662789965669314,4.6499999999999915
21,features.3.conv.1.1,BatchNorm2d,,,0.003770089941099286,0.0038996392395347357,0.9996883869171143,,0.43785661458969116,4.025823867457132,0.24602754414081573,0.261336088180542,0.17652052640914917,1.6754540776901863,0.0004123263934161514,99.0,0.008306139148771763,-0.4855360755609373,0.17442129825552305,-0.05000000000001137
22,features.3.conv.1.2,ReLU6,,,,,,0.40908169746398926,0.43785661458969116,4.025823867457132,0.24602754414081573,0.43785661458969116,0.0,1.0,0.0004123263934161514,99.0,0.008306139148771763,-0.5661928368360027,0.0,-0.10000000000000853
23,features.3.conv.2,Conv2d,2.985651731491089,2.949389696121216,0.013559048064053059,0.013355111703276634,0.992842435836792,,0.36253759264945984,8.605126430075195,1.2423062324523926,0.43785661458969116,-0.07531902194023132,0.8279824503489307,0.03828125074505806,2.0,0.027739528566598892,-0.5976750565864567,-0.07590221365292867,1.6999999999999886
24,features.3.conv.3,BatchNorm2d,,,0.0092214560136199,0.008740825578570366,0.9999216198921204,,2.7927541732788086,-8.922921082744676,0.5437493920326233,0.36253759264945984,2.4302165806293488,7.703350576333589,0.39726561307907104,1.0,0.1066841259598732,1.85433889411993,2.1022879891097546,-0.15000000000000568
25,features.4.conv.0.0,Conv2d,2.5766687393188477,2.600919008255005,0.02228672429919243,0.021883005276322365,0.995870053768158,,1.799256682395935,-5.1024827677031235,0.27107399702072144,2.7927541732788086,-0.9934974908828735,0.6442588823646922,0.3458550274372101,6.0,0.07563061267137527,0.6903348763528486,-1.026305409024159,0.3999999999999915
26,features.4.conv.0.1,BatchNorm2d,,,0.007108636666089296,0.0072995685040950775,0.999311625957489,,0.4096015691757202,2.1535174599120896,0.12048418819904327,1.799256682395935,-1.3896551132202148,0.2276504365293142,0.0004340277810115367,87.0,0.0037761861458420753,-0.6878737928387815,-1.3732072298725446,-0.30000000000001137
27,features.4.conv.0.2,ReLU6,,,,,,0.4004558026790619,0.4096015691757202,2.1535174599120896,0.12048418819904327,0.4096015691757202,0.0,1.0,0.0004340277810115367,87.0,0.0037761861458420753,-0.5620918643289416,0.0,-0.05000000000001137
28,features.4.conv.1.0,Conv2d,50.54802322387695,31.484163284301758,0.014418991282582283,0.01406830083578825,0.9980121850967407,,0.4307008385658264,7.316564021671388,0.13198250532150269,0.4096015691757202,0.0210992693901062,1.051511690818388,0.01406249962747097,146.0,0.0029837561305612326,-0.3842240578491152,0.0215850619909664,0.09999999999999432
29,features.4.conv.1.1,BatchNorm2d,,,0.0063262321054935455,0.0063285971991717815,0.9996814727783203,,0.5477244257926941,0.354627386223954,0.2173939347267151,0.4307008385658264,0.11702358722686768,1.2717050368802156,2.1701389414374717e-05,4.0,0.023104848340153694,-0.3557228077932162,0.1241364506383737,-0.30000000000001137
30,features.4.conv.1.2,ReLU6,,,,,,0.2888639271259308,0.5477244257926941,0.354627386223954,0.2173939347267151,0.5477244257926941,0.0,1.0,2.1701389414374717e-05,4.0,0.023104848340153694,-0.4591451531601525,0.0,-0.30000000000001137
31,features.4.conv.2,Conv2d,2.4560842514038086,2.429276466369629,0.018076276406645775,0.017826568335294724,0.9931196570396423,,0.630344808101654,4.00586501919828,0.20114640891551971,0.5477244257926941,0.08262038230895996,1.1508429758073828,0.21064452826976776,6.0,0.13207769393920898,-0.13725942143203218,0.08620945786436399,2.8499999999999943
32,features.4.conv.3,BatchNorm2d,,,0.0061660874634981155,0.006378225516527891,0.9999568462371826,,1.9182957410812378,-5.673737166755201,0.46072256565093994,0.630344808101654,1.2879509329795837,3.0432482609928617,0.39619141817092896,2.0,0.22385402023792267,1.2806558060199438,1.3759806158641974,0.09999999999999432
33,features.5.conv.0.0,Conv2d,4.975135803222656,4.96692419052124,0.007642302196472883,0.007516568526625633,0.9958629012107849,,1.5787699222564697,-3.970946073980973,0.17176450788974762,1.9182957410812378,-0.33952581882476807,0.8230065304563539,0.3361002504825592,19.0,0.04958965256810188,0.5137906423995856,-0.3422559613982836,0.0
34,features.5.conv.0.1,BatchNorm2d,,,0.001567780040204525,0.0016030234983190894,0.9991914629936218,,0.3806289732456207,2.654685046448337,0.09834074974060059,1.5787699222564697,-1.198140949010849,0.2410921109401449,0.01920572854578495,1693.0,0.004357833880931139,-0.7226946067364222,-1.2114752759536107,-0.30000000000001137
35,features.5.conv.0.2,ReLU6,,,,,,0.2244194746017456,0.3806289732456207,2.654685046448337,0.09834074974060059,0.3806289732456207,0.0,1.0,0.01920572854578495,1693.0,0.004357833880931139,-0.5892574252217864,0.0,-0.25
36,features.5.conv.1.0,Conv2d,7.905943870544434,7.394389629364014,0.019893553107976913,0.018836891278624535,0.9960753917694092,,0.4323546588420868,6.887528916490634,0.14514470100402832,0.3806289732456207,0.051725685596466064,1.1358952923509775,0.127685546875,1579.0,0.00023920075909700245,-0.3667118776421131,0.05369300320744515,6.949999999999989
37,features.5.conv.1.1,BatchNorm2d,,,0.003758544335141778,0.003848849795758724,0.9991862773895264,,0.3983398973941803,4.8584532222029475,0.23985615372657776,0.4323546588420868,-0.034014761447906494,0.921326714649026,0.02337239496409893,1716.0,0.0026292006950825453,-0.550846432478647,-0.03225717370708783,-0.15000000000000568
38,features.5.conv.1.2,ReLU6,,,,,,0.5762534737586975,0.3983398973941803,4.8584532222029475,0.23985615372657776,0.3983398973941803,0.0,1.0,0.02337239496409893,1716.0,0.0026292006950825453,-0.5631679255111217,0.0,-0.15000000000000568
39,features.5.conv.2,Conv2d,4.351158142089844,4.313656806945801,0.007373659871518612,0.00728573277592659,0.994009256362915,,0.49208691716194153,6.148198601847681,0.9282419085502625,0.3983398973941803,0.09374701976776123,1.2353442885862702,0.1201171875,6.0,0.008523086085915565,-0.3983286932685164,0.08891695439815521,0.7999999999999972
40,features.5.conv.3,BatchNorm2d,,,0.009510350413620472,0.009425580501556396,0.9998519420623779,,2.0519473552703857,-6.245175420469913,0.29179805517196655,0.49208691716194153,1.5598604381084442,4.16988804966564,0.439453125,0.0,0.036482516676187515,1.3581336442625713,1.7703351363539697,-0.10000000000000853
41,features.6.conv.0.0,Conv2d,2.9961814880371094,2.9989397525787354,0.006940672639757395,0.0068198032677173615,0.9958139061927795,,1.792206883430481,-5.067698782987736,0.2578529119491577,2.0519473552703857,-0.2597404718399048,0.8734175751766893,0.379150390625,11.0,0.04954312741756439,0.6966046048893394,-0.2605305584768454,0.09999999999999432
42,features.6.conv.0.1,BatchNorm2d,,,0.0011261191684752703,0.0011375100584700704,0.999496579170227,,0.47168004512786865,0.7095843702437467,0.11738817393779755,1.792206883430481,-1.3205268383026123,0.2631839267490264,0.005110676866024733,388.0,0.0037345311138778925,-0.6664826730474747,-1.296243100365003,-0.25
43,features.6.conv.0.2,ReLU6,,,,,,0.29319271445274353,0.47168004512786865,0.7095843702437467,0.11738817393779755,0.47168004512786865,0.0,1.0,0.005110676866024733,388.0,0.0037345311138778925,-0.5160233229795033,0.0,-0.25
44,features.6.conv.1.0,Conv2d,5.031649589538574,4.790859699249268,0.014056733809411526,0.013404935598373413,0.9964438080787659,,0.5339810848236084,5.158051111005929,0.09099263697862625,0.47168004512786865,0.062301039695739746,1.1320832635157385,0.08338215947151184,503.0,0.0002842086541932076,-0.40824131934355595,0.06331216072042783,1.3499999999999943
45,features.6.conv.1.1,BatchNorm2d,,,0.003191384021192789,0.0032395359594374895,0.9993521571159363,,0.32685425877571106,7.268429015918951,0.31528809666633606,0.5339810848236084,-0.20712682604789734,0.6121083088246129,0.02392578125,1760.0,0.0016582590760663152,-0.6407588893156954,-0.22325640246272088,0.04999999999999716
46,features.6.conv.1.2,ReLU6,,,,,,0.6111291646957397,0.32685425877571106,7.268429015918951,0.31528809666633606,0.32685425877571106,0.0,1.0,0.02392578125,1760.0,0.0016582590760663152,-0.6245980384697353,0.0,0.09999999999999432
47,features.6.conv.2,Conv2d,4.651839733123779,4.497715473175049,0.0064381989650428295,0.006353419274091721,0.9936490654945374,,0.3993256986141205,7.971315482072785,0.27076947689056396,0.32685425877571106,0.07247143983840942,1.2217240188635257,0.08769531548023224,4.0,0.0034248505253344774,-0.6376367737682621,0.07180131102601688,0.29999999999999716
48,features.6.conv.3,BatchNorm2d,,,0.005494148004800081,0.005741387140005827,0.9998582005500793,,2.2063698768615723,-6.875952219062378,0.3647400438785553,0.3993256986141205,1.8070441782474518,5.525238882743804,0.4034179747104645,1.0,0.020704662427306175,1.3856329637234766,1.6763822625080744,0.0
49,features.7.conv.0.0,Conv2d,2.043273448944092,2.0546646118164062,0.016374029219150543,0.01609834097325802,0.9956169128417969,,1.5402711629867554,-3.7521605547567916,0.1888800859451294,2.2063698768615723,-0.6660987138748169,0.6981019724479279,0.35332030057907104,21.0,0.0937778428196907,0.5536342520939668,-0.7138572531441848,0.14999999999999147
50,features.7.conv.0.1,BatchNorm2d,,,0.003350161714479327,0.003390886355191469,0.999746561050415,,0.398233562707901,2.8211283666991296,0.11057041585445404,1.5402711629867554,-1.1420376002788544,0.2585476974948244,0.0031250000465661287,251.0,0.003076423890888691,-0.6878792947464568,-1.1855096836884818,-0.3500000000000085
51,features.7.conv.0.2,ReLU6,,,,,,0.4138517379760742,0.398233562707901,2.8211283666991296,0.11057041585445404,0.398233562707901,0.0,1.0,0.0031250000465661287,251.0,0.003076423890888691,-0.5770507900568629,0.0,-0.4000000000000057
52,features.7.conv.1.0,Conv2d,59.88935852050781,37.39561080932617,0.012353301979601383,0.012091504409909248,0.997914731502533,,0.4236094057559967,7.310188827534674,0.10371416807174683,0.398233562707901,0.025375843048095703,1.0637210055213466,0.01665038987994194,304.0,0.00216018152423203,-0.3747536759881896,0.027491265876839557,-0.05000000000001137
53,features.7.conv.1.1,BatchNorm2d,,,0.0017875198973342776,0.001804886618629098,0.9996967315673828,,0.4333097040653229,2.154161705931246,0.14408409595489502,0.4236094057559967,0.009700298309326172,1.0228991570477868,0.0057617188431322575,442.0,0.018641440197825432,-0.49831656207347585,0.008424876059871167,-0.20000000000000284
54,features.7.conv.1.2,ReLU6,,,,,,0.19254811108112335,0.4333097040653229,2.154161705931246,0.14408409595489502,0.4333097040653229,0.0,1.0,0.0057617188431322575,442.0,0.018641440197825432,-0.5573386441380849,0.0,-0.20000000000000284
55,features.7.conv.2,Conv2d,6.031008243560791,5.72572135925293,0.010395734570920467,0.010267538018524647,0.9938726425170898,,0.5445231199264526,5.266043186559401,0.15942923724651337,0.4333097040653229,0.11121341586112976,1.2566603397471199,0.14790038764476776,5.0,0.07827885448932648,-0.3504370183515467,0.11527629941701889,3.049999999999997
56,features.7.conv.3,BatchNorm2d,,,0.005294783506542444,0.005501316860318184,0.9999111890792847,,1.5856595039367676,-4.004920744318529,0.2398756444454193,0.5445231199264526,1.041136384010315,2.912015019951657,0.367431640625,8.0,0.13358482718467712,0.943890803597221,1.0651700956126053,-0.10000000000000853
57,features.8.conv.0.0,Conv2d,4.429532527923584,4.414690971374512,0.0032582355197519064,0.0032212601508945227,0.9951468110084534,,1.1609001159667969,-1.2958988984517843,0.07516077160835266,1.5856595039367676,-0.4247593879699707,0.7321244649841867,0.3200927674770355,62.0,0.028301572427153587,0.1649045587226889,-0.426457134137551,-0.20000000000000284
58,features.8.conv.0.1,BatchNorm2d,,,0.0005574456299655139,0.0005646590143442154,0.999692440032959,,0.40930792689323425,2.362688032660321,0.05796680226922035,1.1609001159667969,-0.7515921890735626,0.3525780739132435,0.012662759982049465,1961.0,0.00317097338847816,-0.6544295250213683,-0.7575041932364305,0.0
59,features.8.conv.0.2,ReLU6,,,,,,0.23533165454864502,0.40930792689323425,2.362688032660321,0.05796680226922035,0.40930792689323425,0.0,1.0,0.012662759982049465,1961.0,0.00317097338847816,-0.5901339736186121,0.0,-0.05000000000001137
60,features.8.conv.1.0,Conv2d,6.490142822265625,6.227832794189453,0.01165663730353117,0.011008172295987606,0.9961349964141846,,0.4862648546695709,5.854282572525756,0.05233641713857651,0.40930792689323425,0.07695692777633667,1.188017193706611,0.15266112983226776,2026.0,0.000130899585201405,-0.37033744603191104,0.0776834731300672,0.8999999999999915
61,features.8.conv.1.1,BatchNorm2d,,,0.0020132416393607855,0.0020403959788382053,0.9993153214454651,,0.5153083205223083,1.2732300206529295,0.1353401392698288,0.4862648546695709,0.029043465852737427,1.0597276681089223,0.03094889409840107,3816.0,0.002172803971916437,-0.45803499392024316,0.027419617275396983,-0.10000000000000853
62,features.8.conv.1.2,ReLU6,,,,,,0.5477848052978516,0.5153083205223083,1.2732300206529295,0.1353401392698288,0.5153083205223083,0.0,1.0,0.03094889409840107,3816.0,0.002172803971916437,-0.47207252589234855,0.0,-0.10000000000000853
63,features.8.conv.2,Conv2d,4.586245059967041,4.446926116943359,0.0032467797864228487,0.0032051631715148687,0.9938216805458069,,0.46349209547042847,6.609726864890133,0.4684671461582184,0.5153083205223083,-0.05181622505187988,0.8994461704026828,0.13554687798023224,13.0,0.007348478771746159,-0.5195878537262358,-0.05279764433701833,-0.30000000000001137
64,features.8.conv.3,BatchNorm2d,,,0.007415113039314747,0.007564934436231852,0.9995895028114319,,1.9765771627426147,-5.961084077965232,0.24689313769340515,0.46349209547042847,1.5130850672721863,4.264532625386971,0.4423828125,9.0,0.03209827467799187,1.2864881317523786,1.48429199680686,-0.10000000000000853
65,features.9.conv.0.0,Conv2d,4.022118091583252,4.028059959411621,0.0032228094059973955,0.0031858375295996666,0.9953480958938599,,1.5351593494415283,-3.7247458012797012,0.16516417264938354,1.9765771627426147,-0.4414178133010864,0.7766756483776258,0.37867024540901184,39.0,0.036484166979789734,0.4778899350491391,-0.4330417446792126,-0.4000000000000057
66,features.9.conv.0.1,BatchNorm2d,,,0.0007672190549783409,0.0007947026169858873,0.9993309378623962,,0.4862789511680603,1.248566758502572,0.06493926793336868,1.5351593494415283,-1.048880398273468,0.3167612217877984,0.0030517578125,541.0,0.002436332870274782,-0.6547278266514399,-1.040078703314066,0.0
67,features.9.conv.0.2,ReLU6,,,,,,0.3194989264011383,0.4862789511680603,1.248566758502572,0.06493926793336868,0.4862789511680603,0.0,1.0,0.0030517578125,541.0,0.002436332870274782,-0.5302992274870538,0.0,0.0
68,features.9.conv.1.0,Conv2d,4.882915496826172,4.776691913604736,0.007962115108966827,0.007567116525024176,0.9963266849517822,,0.49413207173347473,5.806405068945074,0.051792241632938385,0.4862789511680603,0.007853120565414429,1.0161494149531887,0.05845540389418602,675.0,0.00011348306725267321,-0.5475184907551106,0.005614248849451542,1.9499999999999886
69,features.9.conv.1.1,BatchNorm2d,,,0.002106733387336135,0.0021906443871557713,0.9992799758911133,,0.5129529237747192,1.9818668242858157,0.10920719802379608,0.49413207173347473,0.018820852041244507,1.0380887076914855,0.02921549417078495,3777.0,0.0024455832317471504,-0.4800941516995957,0.01952603841200471,-0.15000000000000568
70,features.9.conv.1.2,ReLU6,,,,,,0.523289144039154,0.5129529237747192,1.9818668242858157,0.10920719802379608,0.5129529237747192,0.0,1.0,0.02921549417078495,3777.0,0.0024455832317471504,-0.49494983538840137,0.0,0.0
71,features.9.conv.2,Conv2d,3.8461427688598633,3.7785885334014893,0.002835664199665189,0.002795023610815406,0.9935397505760193,,0.4115082621574402,7.704069595896055,0.2557581961154938,0.5129529237747192,-0.10144466161727905,0.8022339733034997,0.13535156846046448,6.0,0.0025953766889870167,-0.6174338964732531,-0.10343478446205458,0.44999999999998863
72,features.9.conv.3,BatchNorm2d,,,0.0026037930510938168,0.0025189754087477922,0.999845027923584,,1.3320320844650269,-2.493681717128587,0.15612751245498657,0.4115082621574402,0.9205238223075867,3.2369510091522797,0.371337890625,8.0,0.011350133456289768,0.6988533000393007,0.9384710947672527,-0.10000000000000853
73,features.10.conv.0.0,Conv2d,3.6448936462402344,3.5845797061920166,0.003324177348986268,0.003286162856966257,0.9952979683876038,,1.7810286283493042,-5.017994718319264,0.236910879611969,1.3320320844650269,0.44899654388427734,1.33707637309998,0.3865152895450592,39.0,0.0399705246090889,0.7491204788556884,0.4187306861082713,-0.3500000000000085
74,features.10.conv.0.1,BatchNorm2d,,,0.0006870231591165066,0.0006890332442708313,0.9992572069168091,,0.5586867928504944,0.8876583799104693,0.054850876331329346,1.7810286283493042,-1.2223418354988098,0.31368771054977224,0.0091552734375,1272.0,0.002229689620435238,-0.6440060148300484,-1.1893702884515127,-0.05000000000001137
75,features.10.conv.0.2,ReLU6,,,,,,0.3709016442298889,0.5586867928504944,0.8876583799104693,0.054850876331329346,0.5586867928504944,0.0,1.0,0.0091552734375,1272.0,0.002229689620435238,-0.4872121971503017,0.0,-0.10000000000000853
76,features.10.conv.1.0,Conv2d,4.838290691375732,4.613800525665283,0.006533972918987274,0.006261122412979603,0.9965166449546814,,0.5102832913398743,5.645823945649003,0.07285702228546143,0.5586867928504944,-0.04840350151062012,0.9133620086781379,0.04013671725988388,1315.0,0.0001576966606080532,-0.5848004247111246,-0.0477557177344958,0.7999999999999972
77,features.10.conv.1.1,BatchNorm2d,,,0.0020484132692217827,0.0021320434752851725,0.9988892674446106,,0.5952170491218567,0.996600782146997,0.06577713042497635,0.5102832913398743,0.08493375778198242,1.1664443246004939,0.03640950471162796,4269.0,0.004087946377694607,-0.42996931841321484,0.08302189335227013,-0.15000000000000568
78,features.10.conv.1.2,ReLU6,,,,,,0.49694564938545227,0.5952170491218567,0.996600782146997,0.06577713042497635,0.5952170491218567,0.0,1.0,0.03640950471162796,4269.0,0.004087946377694607,-0.44339748708364113,0.0,-0.15000000000000568
79,features.10.conv.2,Conv2d,4.3014984130859375,4.170525074005127,0.0029558876994997263,0.0029117942322045565,0.9925189018249512,,0.4605565369129181,6.433311455852529,0.09475453943014145,0.5952170491218567,-0.1346605122089386,0.7737623402965226,0.13730469346046448,7.0,0.00620597880333662,-0.6267717833108167,-0.12808004543185234,0.8499999999999943
80,features.10.conv.3,BatchNorm2d,,,0.002513682236894965,0.0024931977968662977,0.9998362064361572,,1.7077239751815796,-4.681004394501739,0.2376663237810135,0.4605565369129181,1.2471674382686615,3.7079573045002197,0.40263670682907104,4.0,0.028552580624818802,1.0114093723483615,1.2656824722886086,0.04999999999999716
81,features.11.conv.0.0,Conv2d,3.3427860736846924,3.298706531524658,0.006672337651252747,0.006586745381355286,0.9950864911079407,,1.9753774404525757,-5.919129382628451,0.365474671125412,1.7077239751815796,0.2676534652709961,1.1567311047691633,0.4120849668979645,25.0,0.07758430391550064,0.9186179308429995,0.2746471626063188,0.25
82,features.11.conv.0.1,BatchNorm2d,,,0.0007673571235500276,0.0007615782669745386,0.99972003698349,,0.43389907479286194,1.6133888367672535,0.2506900429725647,1.9753774404525757,-1.5414783656597137,0.21965375624288389,0.0024658204056322575,450.0,0.0028016427531838417,-0.7123313777948939,-1.4471723268429437,-0.10000000000000853
83,features.11.conv.0.2,ReLU6,,,,,,0.43156230449676514,0.43389907479286194,1.6133888367672535,0.2506900429725647,0.43389907479286194,0.0,1.0,0.0024658204056322575,450.0,0.0028016427531838417,-0.5217059434957384,0.0,-0.10000000000000853
84,features.11.conv.1.0,Conv2d,11.342997550964355,9.982726097106934,0.012396569363772869,0.011547527275979519,0.9951045513153076,,0.42774081230163574,7.371339352025789,0.21058830618858337,0.43389907479286194,-0.006158262491226196,0.9858071545919611,0.02273762971162796,503.0,0.0004358273872639984,-0.6197001104214624,-0.006890436060105761,2.3999999999999915
85,features.11.conv.1.1,BatchNorm2d,,,0.0030314058531075716,0.0029921820387244225,0.9995694160461426,,0.45404285192489624,2.0562528500545922,0.28852608799934387,0.42774081230163574,0.026302039623260498,1.0614906010060894,0.013346354477107525,1973.0,0.007323659490793943,-0.46845193083790726,0.0257123497625192,-0.20000000000000284
86,features.11.conv.1.2,ReLU6,,,,,,0.45778629183769226,0.45404285192489624,2.0562528500545922,0.28852608799934387,0.45404285192489624,0.0,1.0,0.013346354477107525,1973.0,0.007323659490793943,-0.5085811891797803,0.0,-0.20000000000000284
87,features.11.conv.2,Conv2d,3.0006601810455322,2.9360392093658447,0.0050924611277878284,0.0050248196348547935,0.993367612361908,,0.49863573908805847,5.977639235355973,0.047478511929512024,0.45404285192489624,0.04459288716316223,1.0982129483464227,0.14814452826976776,22.0,0.020574769005179405,-0.5160436851869373,0.047161769370237985,3.9499999999999886
88,features.11.conv.3,BatchNorm2d,,,0.0020184307359158993,0.0020615621469914913,0.9999118447303772,,1.453391671180725,-3.2565463683391807,0.1723538637161255,0.49863573908805847,0.9547559320926666,2.9147362638682783,0.36796873807907104,10.0,0.030583593994379044,0.7706105866225881,0.9588750762244066,-0.20000000000000284
89,features.12.conv.0.0,Conv2d,4.095041275024414,4.11834192276001,0.002897721016779542,0.002865655580535531,0.9949843287467957,,1.2273613214492798,-1.7802695569574536,0.04861992225050926,1.453391671180725,-0.2260303497314453,0.8444807726551646,0.3786783814430237,81.0,0.008838132955133915,0.2991367123928963,-0.24135306626558303,0.5499999999999972
90,features.12.conv.0.1,BatchNorm2d,,,0.0008590802317485213,0.0008955804514698684,0.9992245435714722,,0.39921069145202637,3.9442435180011377,0.08204309642314911,1.2273613214492798,-0.8281506299972534,0.32525930585838786,0.005794270895421505,1327.0,0.0011012584436684847,-0.7158315964513557,-0.841557704905669,-0.20000000000000284
91,features.12.conv.0.2,ReLU6,,,,,,0.4525562524795532,0.39921069145202637,3.9442435180011377,0.08204309642314911,0.39921069145202637,0.0,1.0,0.005794270895421505,1327.0,0.0011012584436684847,-0.6050359366634664,0.0,-0.25
