idx,layer,type,cond_32,cond_4,var_32,var_4,cosine_sim,dead_neuron_ratio,SNR,KL,SFR,magnitude_loss,RelErr,mse_error,inherited_error,error_delta,error_propagation,sensitivity_W4A8,instability_shap,shap_magnitude
15,layer1.2.conv1,Conv2d,5.156942844390869,4.742246627807617,0.0012983290944248438,0.0013405533973127604,0.9842470288276672,,15.215889008922138,0.04875338822603226,0.04306640475988388,0.0004885675200312683,0.16150103509426117,0.01697182096540928,0.9805631041526794,-0.8190620690584183,0.1647023372694123,0.23999999999999488,1.165333333333329,1.0203563087640366
16,layer1.2.bn1,BatchNorm2d,,,0.002779698232188821,0.002825360745191574,0.9997923970222473,,5.43487470624312,0.05266738682985306,0.0006835937383584678,0.001175836558718338,0.3224404454231262,0.0006260838708840311,0.16150103509426117,0.16093941032886505,1.996522469549097,0.0,0.0048333333333324905,0.8366163089404767
17,layer1.2.relu,ReLU,,,,,,0.6353006362915039,-1.6765051573896108,7.1722822189331055,0.0025878907181322575,0.0049420169300778,0.9185947775840759,0.1519702672958374,0.3224404454231262,0.5961543321609497,2.848881989279572,-0.14000000000000057,-0.06716666666666905,0.9530528057528308
18,layer1.2.conv2,Conv2d,9.562936782836914,9.398425102233887,0.001028256374411285,0.001055028522387147,0.9878876209259033,,10.847846266425993,0.04027076065540314,0.07924804836511612,0.0010259917920656635,0.28679803013801575,0.0010870004771277308,0.9185947775840759,-0.6317967474460602,0.3122138696368257,0.0,0.2891666666666647,0.481167729808178
19,layer1.2.bn2,BatchNorm2d,,,0.01691749133169651,0.017375249415636063,0.9992622137069702,,-6.217133054066713,11.511421203613281,0.3133789002895355,0.003076171875,0.9158883094787598,0.3675731420516968,0.28679803013801575,0.629090279340744,3.1934958166721494,-0.04000000000000625,-0.033333333333339016,0.8992974166819858
20,layer2.0.conv1,Conv2d,8.171765327453613,7.600197792053223,0.0012358869425952435,0.001273161149583757,0.9849549531936646,,11.387976810603446,0.04391108453273773,0.07475586235523224,0.0005863096692236283,0.2597956955432892,0.019048135727643967,0.9158883094787598,-0.6560926139354706,0.2836543417514059,1.3799999999999955,1.1523333333333292,0.8061870153898585
21,layer2.0.bn1,BatchNorm2d,,,0.0011196190025657415,0.0011669002706184983,0.9999094009399414,,6.847245506392937,0.037559349089860916,0.0,7.32493407559332e-05,0.2506527900695801,0.000499009620398283,0.2597956955432892,-0.009142905473709106,0.964807325019169,-0.0799999999999983,-0.042666666666667415,1.012496852826667
22,layer2.0.relu,ReLU,,,,,,0.5954116582870483,-1.2090962901951552,0.9841151237487793,7.324219041038305e-05,0.00017092347511842555,0.7816174626350403,0.022699527442455292,0.2506527900695801,0.5309646725654602,3.118327397891516,0.0,0.016166666666665344,0.9226404317914066
23,layer2.0.conv2,Conv2d,13.003863334655762,12.8883056640625,0.00075249228393659,0.0007844456122256815,0.9780279397964478,,13.053302469841455,0.031125951558351517,0.06350097805261612,0.00031759992182155773,0.19911059737205505,0.0015973696717992425,0.7816174626350403,-0.5825068652629852,0.25474174630201524,1.1999999999999886,0.9869999999999914,0.8529131755421667
24,layer2.0.bn2,BatchNorm2d,,,0.016293471679091454,0.016711020842194557,0.9992138147354126,,-2.4792894422775036,0.9827336668968201,0.2452392578125,0.0010750586395621578,0.7701548337936401,0.04865274205803871,0.19911059737205505,0.5710442364215851,3.867975105065214,0.03999999999999204,0.02616666666666063,0.887006313944271
25,layer2.0.downsample.0,Conv2d,17.771753311157227,17.94300079345703,0.004944810178130865,0.004992997273802757,0.9911578893661499,,9.80892021585129,0.024736836552619934,0.07380370795726776,0.0005617017119691308,0.32324451208114624,0.011931069195270538,0.7701548337936401,-0.4469103217124939,0.4197136704167445,5.659999999999997,3.917166666666657,3.2652409420289903
26,layer2.0.downsample.1,BatchNorm2d,,,0.016896210610866547,0.016833949834108353,0.9992279410362244,,5.09159636357042,0.03209272772073746,0.14663085341453552,0.00031759992182155773,0.5245568752288818,0.00898967869579792,0.32324451208114624,0.2013123631477356,1.622786638665581,0.0799999999999983,0.06033333333333045,0.8030021002716292
27,layer2.1.conv1,Conv2d,7.927639961242676,7.155217170715332,0.0006105884676799178,0.0006409326451830566,0.9719597697257996,,13.132367830117825,0.021709561347961426,0.07583007961511612,0.0007083017854089832,0.21441787481307983,0.01470461767166853,0.5245568752288818,-0.310139000415802,0.40876001238018916,1.3999999999999915,1.9966666666666568,2.0351085639557747
28,layer2.1.bn1,BatchNorm2d,,,0.002673935843631625,0.0026403930969536304,0.9996808767318726,,3.457966808569094,0.027382422238588333,0.0027343749534338713,0.0033374233128834357,0.4012557864189148,0.0006775196525268257,0.21441787481307983,0.18683791160583496,1.871372835715496,0.0799999999999983,0.05249999999999761,0.8226565002716154
29,layer2.1.relu,ReLU,,,,,,0.635185182094574,-1.5715070577720032,0.9311566352844238,0.00791015662252903,0.007886744391104145,0.8286925554275513,0.02215065434575081,0.4012557864189148,0.4274367690086365,2.065247613800947,0.01999999999999602,0.02066666666666279,0.825629067711674
30,layer2.1.conv2,Conv2d,11.448184967041016,11.278314590454102,0.0005466672009788454,0.0005670898826792836,0.9819619059562683,,9.916233706669805,0.009793300181627274,0.08820800483226776,0.0002687580932834909,0.2590406835079193,0.00131837313529104,0.8286925554275513,-0.569651871919632,0.3125896109612794,0.21999999999999886,0.435333333333331,0.47968073649809717
31,layer2.1.bn2,BatchNorm2d,,,0.00783078558743,0.007780091371387243,0.9990788102149963,,-8.881650532970687,1.7616640329360962,0.648242175579071,0.0018094679186228483,1.3113969564437866,0.12420468032360077,0.2590406835079193,1.0523562729358673,5.062513496643984,0.03999999999999204,0.027333333333327183,0.8810680782045255
32,layer2.2.conv1,Conv2d,4.699482440948486,4.337737560272217,0.000671320129185915,0.0007037530886009336,0.9751472473144531,,10.630698853323677,0.018996763974428177,0.08415527641773224,0.0004152215329002003,0.2798856794834137,0.0077028581872582436,1.3113969564437866,-1.031511276960373,0.21342559787708157,5.039999999999992,4.247666666666654,3.890648061169348
33,layer2.2.bn1,BatchNorm2d,,,0.0009256915072910488,0.0009562899358570576,0.9999005198478699,,1.7286517840880693,0.03584301844239235,0.0005371093866415322,0.000683844181218708,0.3848383128643036,0.00017667122301645577,0.2798856794834137,0.10495263338088989,1.3749839347737494,-0.020000000000010232,-0.007000000000007608,0.8266382369401855
34,layer2.2.relu,ReLU,,,,,,0.7652709484100342,-1.6234070436573098,5.369290828704834,0.0007080078357830644,0.0009524042101150211,0.8908365368843079,0.02462051436305046,0.3848383128643036,0.5059982240200043,2.3148332873918083,0.01999999999999602,0.0174999999999964,0.7723086493808229
35,layer2.2.conv2,Conv2d,6.7250447273254395,6.534029960632324,0.0005129888886585832,0.0005319627234712243,0.9828883409500122,,11.52673205891832,0.018979232758283615,0.08056640625,0.0006594856012310398,0.24170894920825958,0.0003328674065414816,0.8908365368843079,-0.6491275876760483,0.2713280598631068,0.21999999999999886,0.4154999999999981,0.6838405838498332
36,layer2.2.bn2,BatchNorm2d,,,0.004557809326797724,0.004622282460331917,0.9993301033973694,,-8.556525283393565,8.841474533081055,0.6654297113418579,0.001708984375,1.2252840995788574,0.11015832424163818,0.24170894920825958,0.9835751503705978,5.06925417361385,0.01999999999999602,0.000666666666662034,0.9062782525033902
37,layer2.3.conv1,Conv2d,4.6428141593933105,4.478752613067627,0.0007230406044982374,0.0007567285792902112,0.9773616194725037,,13.581832839614904,0.027120761573314667,0.02846679650247097,0.00034193044157874167,0.1533079892396927,0.005744722671806812,1.2252840995788574,-1.0719761103391647,0.12512036130417514,0.6400000000000006,1.6581666666666635,1.6859198583716954
38,layer2.3.bn1,BatchNorm2d,,,0.0008595921681262553,0.0009011800866574049,0.999926745891571,,4.3785176272707265,0.03967827931046486,9.765625145519152e-05,7.324576395331804e-05,0.2662034332752228,3.91372996091377e-05,0.1533079892396927,0.11289544403553009,1.7363963521645625,0.0799999999999983,0.05366666666666475,1.0164950890943691
39,layer2.3.relu,ReLU,,,,,,0.8434792160987854,-1.7404768424972874,8.321338653564453,4.882812572759576e-05,7.32421875e-05,0.937402606010437,0.031183535233139992,0.2662034332752228,0.6711991727352142,3.5213768450452423,0.060000000000002274,0.031833333333333984,0.9386469133818305
40,layer2.3.conv2,Conv2d,15.821737289428711,15.578094482421875,0.00043507793452590704,0.0004480711359065026,0.9859786033630371,,13.126126830955533,0.024133797734975815,0.07851562649011612,0.0005618526480359586,0.20498579740524292,7.449356053257361e-05,0.937402606010437,-0.7324168086051941,0.21867423462522564,0.11999999999999034,0.27833333333332566,0.39766396707944407
41,layer2.3.bn2,BatchNorm2d,,,0.008957474492490292,0.00897134467959404,0.9987739324569702,,-7.890464235339465,5.927423477172852,0.519604504108429,0.0011962890625,1.1128766536712646,0.10556383430957794,0.20498579740524292,0.9078908562660217,5.429042732486264,0.03999999999999204,0.024166666666659252,0.8950907775328766
42,layer3.0.conv1,Conv2d,9.373476028442383,8.561432838439941,0.000623389903921634,0.0006477489951066673,0.9809524416923523,,10.347750595224385,0.009990129619836807,0.07546386867761612,0.0004274756949533441,0.2485109567642212,0.015731502324342728,1.1128766536712646,-0.8643656969070435,0.22330503200348933,1.7199999999999989,1.429499999999998,0.8864748459605145
43,layer3.0.bn1,BatchNorm2d,,,0.0010148348519578576,0.0010465546511113644,0.999820351600647,,3.9143065557651884,0.01724884659051895,0.00115966796875,0.0011604896044562802,0.34909114241600037,0.0008526311139576137,0.2485109567642212,0.10058018565177917,1.4047313927723577,-0.04000000000000625,-0.019166666666671852,0.8297613859780468
44,layer3.0.relu,ReLU,,,,,,0.6349886059761047,-1.4097874246894915,0.30060920119285583,0.00189208984375,0.0017465222223579271,0.7374101281166077,0.011846557259559631,0.34909114241600037,0.3883189857006073,2.112371350962976,0.060000000000002274,0.03533333333333306,0.8166376587164649
45,layer3.0.conv2,Conv2d,5.318018913269043,5.019445419311523,0.000459705333923921,0.00048690589028410614,0.9706946611404419,,8.546129386031069,0.009815222583711147,0.10541991889476776,0.0005374374007572982,0.34651264548301697,0.003668868914246559,0.7374101281166077,-0.3908974826335907,0.4699049175898389,2.1599999999999966,2.4293333333333265,2.4144599711364876
46,layer3.0.bn2,BatchNorm2d,,,0.0024530449882149696,0.0024635714944452047,0.9997051358222961,,-3.8306440492759997,0.7359815835952759,0.43531495332717896,0.0008791960240802022,0.8602720499038696,0.03102676197886467,0.34651264548301697,0.5137594044208527,2.482657014442349,0.0,0.010999999999997812,0.7242146262519027
47,layer3.0.downsample.0,Conv2d,12.575608253479004,12.407268524169922,0.0015135306166484952,0.0015424482990056276,0.9902558922767639,,12.640914092866574,0.013561250641942024,0.06955566257238388,0.0005007388951990131,0.22818484902381897,0.0010882552014663815,0.8602720499038696,-0.6320872008800507,0.26524731222995335,0.060000000000002274,0.5730000000000002,0.6515169170553868
48,layer3.0.downsample.1,BatchNorm2d,,,0.0031990932766348124,0.0031969088595360518,0.9989878535270691,,8.890024469495536,0.00995626300573349,0.08804931491613388,0.0005373520755223917,0.34190675616264343,0.000854681886266917,0.22818484902381897,0.11372190713882446,1.4983762402448344,0.01999999999999602,0.026999999999995812,0.7651768387114036
49,layer3.1.conv1,Conv2d,6.248723030090332,5.885176181793213,0.0002856122446246445,0.0003012695233337581,0.9722323417663574,,13.512896299601918,0.006343331653624773,0.05849609524011612,0.0005373455131649651,0.17780277132987976,0.007641867734491825,0.34190675616264343,-0.16410398483276367,0.5200329274709617,2.799999999999997,3.1721666666666684,2.7984172244942838
50,layer3.1.bn1,BatchNorm2d,,,0.000998087925836444,0.0010097244521602988,0.9998220205307007,,4.963501912967857,0.013547321781516075,0.01003417931497097,0.007960627499231005,0.35656753182411194,0.00019777551642619073,0.17780277132987976,0.17876476049423218,2.0054104283929424,0.01999999999999602,0.017666666666662913,0.845655589717953
51,layer3.1.relu,ReLU,,,,,,0.752962052822113,-1.548248370534981,1.1276323795318604,0.01358642615377903,0.0129963987358828,0.8665154576301575,0.012288929894566536,0.35656753182411194,0.5099479258060455,2.4301580494299273,0.03999999999999204,0.03649999999999392,0.7272415316331702
52,layer3.1.conv2,Conv2d,7.582969665527344,7.28926420211792,0.0002642672916408628,0.0002751335850916803,0.9790347814559937,,11.425975145091641,0.006503146141767502,0.07264403998851776,0.0005740037371307141,0.23531965911388397,0.00044606946175917983,0.8665154576301575,-0.6311957985162735,0.2715700649555528,0.8799999999999955,1.091833333333329,1.0197811507544443
53,layer3.1.bn2,BatchNorm2d,,,0.0038069155998528004,0.0038892077282071114,0.9980679154396057,,-8.994454621900323,3.299485206604004,0.7563720941543579,0.0010742843191112739,1.3991671800613403,0.0728866457939148,0.23531965911388397,1.1638475209474564,5.945815089670266,0.0,0.008499999999999848,0.8869144986877464
54,layer3.2.conv1,Conv2d,5.72419548034668,5.4075541496276855,0.00027665041852742434,0.00028958998154848814,0.9766846895217896,,12.059289194592575,0.011600380763411522,0.02974853478372097,0.000488501886838538,0.1556631326675415,0.004997757729142904,1.3991671800613403,-1.2435040473937988,0.11125413380594439,6.640000000000001,4.06549999999999,3.468787962736052
55,layer3.2.bn1,BatchNorm2d,,,0.0008593294187448919,0.0008942736894823611,0.9998605251312256,,5.270101437630138,0.01791713945567608,0.00998535193502903,0.007830334568840669,0.3466326594352722,6.97280338499695e-05,0.1556631326675415,0.1909695267677307,2.2268128200488437,0.0,0.015999999999998713,0.86419715752217
56,layer3.2.relu,ReLU,,,,,,0.8356715440750122,-1.6195902787700522,4.741130828857422,0.01092529296875,0.010378674760727487,0.9213846325874329,0.014073061756789684,0.3466326594352722,0.5747519731521606,2.6581010401209118,0.03999999999999204,0.03299999999999426,0.7702333075121114
57,layer3.2.conv2,Conv2d,10.250996589660645,9.998461723327637,0.00023977078672032803,0.0002482457202859223,0.9821117520332336,,11.296097512723032,0.018089022487401962,0.07215575873851776,0.0007817462256315044,0.22799819707870483,0.00014977976388763636,0.9213846325874329,-0.693386435508728,0.24745170368013705,0.3999999999999915,0.35649999999999304,0.5334732481455723
58,layer3.2.bn2,BatchNorm2d,,,0.006070618983358145,0.006075369194149971,0.9993090629577637,,-8.023859402296,5.304299354553223,0.73431396484375,0.0017090469621690247,1.2055212259292603,0.05757797881960869,0.22799819707870483,0.9775230288505554,5.287415608413024,-0.04000000000000625,-0.013666666666671646,0.9056663354597287
59,layer3.3.conv1,Conv2d,5.895808219909668,5.659534931182861,0.0002595404803287238,0.0002707569219637662,0.9785534739494324,,12.168518725364475,0.012047495692968369,0.02403564378619194,0.00028083028083028083,0.1510867029428482,0.00475179310888052,1.2055212259292603,-1.054434522986412,0.12532894460340974,0.5799999999999983,0.7458333333333311,0.7462613385566443
60,layer3.3.bn1,BatchNorm2d,,,0.0009917038260027766,0.0010086401598528028,0.9997872710227966,,6.270311057670202,0.018551329150795937,0.013720703311264515,0.010646950092421443,0.3361680507659912,5.6457101891282946e-05,0.1510867029428482,0.185081347823143,2.225000904883926,0.0799999999999983,0.06766666666666434,0.8075346871857427
61,layer3.3.relu,ReLU,,,,,,0.8435295224189758,-1.5041975562544108,5.156217575073242,0.01766357384622097,0.01580368098159509,0.9230995178222656,0.012511342763900757,0.3361680507659912,0.5869314670562744,2.745946605324774,0.0,0.0106666666666649,0.6929848019551389
62,layer3.3.conv2,Conv2d,21.974573135375977,20.637699127197266,0.00021061021834611893,0.00021858900436200202,0.9816787838935852,,10.550039025103226,0.026655789464712143,0.05424804612994194,0.000671763929941129,0.22014980018138885,0.00013029699039179832,0.9230995178222656,-0.7029497176408768,0.2384897791957662,0.09999999999999432,1.0901666666666614,1.110725360883071
63,layer3.3.bn2,BatchNorm2d,,,0.007717812433838844,0.007948052138090134,0.9986612200737,,-9.090925452035778,4.851728439331055,0.821582019329071,0.00164794921875,1.409261703491211,0.06836394965648651,0.22014980018138885,1.189111903309822,6.401376255275595,0.060000000000002274,0.03833333333333376,0.8797341762437991
64,layer3.4.conv1,Conv2d,5.615237712860107,5.340112209320068,0.0002729856059886515,0.0002845271083060652,0.9797069430351257,,10.92672708151275,0.0065296487882733345,0.013928222469985485,0.0002686202686202686,0.14586111903190613,0.004341373685747385,1.409261703491211,-1.2634005844593048,0.10350179719668534,0.3399999999999892,1.9173333333333233,1.5998625151214294
65,layer3.4.bn1,BatchNorm2d,,,0.0017490907339379191,0.0018006181344389915,0.9989848732948303,,6.583366587185077,0.02654646337032318,0.00979003868997097,0.007169296228433699,0.3216990530490875,4.473526496440172e-05,0.14586111903190613,0.1758379340171814,2.205516145646137,0.03999999999999204,0.046333333333327315,0.8530917149716845
66,layer3.4.relu,ReLU,,,,,,0.8484354019165039,-1.467210449816425,4.263755798339844,0.0126953125,0.011176470588235295,0.9239939451217651,0.010460330173373222,0.3216990530490875,0.6022948920726776,2.8722308516646526,0.03999999999999204,0.03249999999999436,0.7273960759550457
67,layer3.4.conv2,Conv2d,18.02434730529785,17.20025062561035,0.00021314583136700094,0.00022137300402391702,0.9814619421958923,,10.858533168392448,0.010507345199584961,0.04085693508386612,0.0005861521553303211,0.1908818632364273,7.657437527086586e-05,0.9239939451217651,-0.7331120818853378,0.20658345678993173,0.23999999999999488,0.35033333333332795,0.4642208927706775
68,layer3.4.bn2,BatchNorm2d,,,0.009510776028037071,0.00952865555882454,0.9988012909889221,,-9.947171913963308,5.473813533782959,0.906262218952179,0.00103759765625,1.6070959568023682,0.07501528412103653,0.1908818632364273,1.4162140935659409,8.41932245183185,-0.060000000000002274,-0.029666666666669173,0.9056470357281744
69,layer3.5.conv1,Conv2d,5.7467803955078125,5.479825019836426,0.000285852060187608,0.0002965177409350872,0.9818657040596008,,11.059669485440022,0.011050904169678688,0.03529052808880806,0.00043956580666430604,0.1747734099626541,0.004336181562393904,1.6070959568023682,-1.432322546839714,0.10875107315327409,0.1799999999999926,0.5531666666666594,0.7746458682543574
70,layer3.5.bn1,BatchNorm2d,,,0.0007185512222349644,0.0007349600200541317,0.999907910823822,,5.935771151355763,0.013855968602001667,0.00860595703125,0.006662903700795131,0.3175796568393707,5.5029850045684725e-05,0.1747734099626541,0.1428062468767166,1.817093669485619,-0.04000000000000625,-0.022166666666671612,0.8565636645009915
71,layer3.5.relu,ReLU,,,,,,0.8498801589012146,-1.3338556159390667,2.6252946853637695,0.010791015811264515,0.00959667054287288,0.9023556113243103,0.006756246089935303,0.3175796568393707,0.5847759544849396,2.8413520573135242,0.0,0.01349999999999767,0.7773248045053143
72,layer3.5.conv2,Conv2d,17.39789390563965,16.836816787719727,0.0002222093171440065,0.00022964032541494817,0.9834739565849304,,10.410075925345359,0.01906839944422245,0.02213134802877903,0.0004640371229698376,0.17507174611091614,0.00012379650434013456,0.9023556113243103,-0.7272838652133942,0.1940163544323554,0.14000000000000057,0.2053333333333325,0.5194158237340127
73,layer3.5.bn2,BatchNorm2d,,,0.007033136207610369,0.00711880624294281,0.998802661895752,,-11.191307291199353,4.892268657684326,0.949694812297821,0.000268564522626561,2.1039204597473145,0.08688166737556458,0.17507174611091614,1.9288487136363983,12.017475729078322,-0.020000000000010232,-0.002333333333340448,0.8843830108421028
74,layer4.0.conv1,Conv2d,12.378979682922363,11.346419334411621,0.0003331475309096277,0.00034429505467414856,0.9835831522941589,,7.827846478974876,0.01169009879231453,0.08651123195886612,0.0004945990999517614,0.3338555693626404,0.006001436151564121,2.1039204597473145,-1.770064890384674,0.15868260029306358,1.3399999999999892,1.1559999999999908,0.7989361015553733
75,layer4.0.bn1,BatchNorm2d,,,0.0007196317310445011,0.0007396400906145573,0.9998278617858887,,5.439415626924294,0.00791504792869091,0.01682739332318306,0.011578272080141136,0.33678463101387024,0.00022912156418897212,0.3338555693626404,0.0029290616512298584,1.0087734395319896,0.01999999999999602,0.010499999999995424,0.7852813925128717
76,layer4.0.relu,ReLU,,,,,,0.7858171463012695,-1.0042357869042462,3.211810350418091,0.02056884765625,0.01567685160148472,0.932582437992096,0.05385472625494003,0.33678463101387024,0.5957978069782257,2.7690765911195014,0.060000000000002274,0.045500000000000304,0.8519950175312095
77,layer4.0.conv2,Conv2d,5.171786308288574,4.849787712097168,0.0001940863876370713,0.00020174514793325216,0.980715274810791,,6.589099155566994,0.00976627692580223,0.10994873195886612,0.000519074459704555,0.3950340747833252,0.0008967035682871938,0.932582437992096,-0.5375483632087708,0.42359158685577747,2.019999999999996,1.7048333333333274,1.3120031156422916
78,layer4.0.bn2,BatchNorm2d,,,0.002152406144887209,0.002249255310744047,0.9999245405197144,,-5.004255169895732,0.9614309668540955,0.611328125,0.00037961352893634736,1.1892350912094116,0.21453996002674103,0.3950340747833252,0.7942010164260864,3.010462051555154,0.09999999999999432,0.05566666666666187,0.8696403833302344
79,layer4.0.downsample.0,Conv2d,13.197081565856934,12.512960433959961,0.0006938133155927062,0.0007085900288075209,0.9889547824859619,,8.682222657397249,0.009554337710142136,0.11204223334789276,0.0004029796067895958,0.3677307963371277,0.0005386097473092377,1.1892350912094116,-0.8215042948722839,0.30921623407769505,0.8999999999999915,1.0014999999999932,0.6508957495698368
80,layer4.0.downsample.1,BatchNorm2d,,,0.008177218958735466,0.008309144526720047,0.9992696642875671,,5.413309363936607,0.012546728365123272,0.12595824897289276,0.0005007205490828265,0.47343721985816956,0.009430283680558205,0.3677307963371277,0.10570642352104187,1.2874559992599723,-0.020000000000010232,-0.0031666666666749182,0.7775470757025403
81,layer4.1.conv1,Conv2d,8.90216064453125,8.468788146972656,0.00016772944945842028,0.00017334645963273942,0.983539342880249,,10.299141478882577,0.00574868731200695,0.011242675594985485,0.00015260651935050665,0.14592210948467255,0.0601910836994648,0.47343721985816956,-0.327515110373497,0.308218499441339,11.0,6.788833333333331,6.1369076086956555
82,layer4.1.bn1,BatchNorm2d,,,0.000818392843939364,0.0008416688651777804,0.9998111724853516,,6.098577491937035,0.007228256203234196,0.0601806640625,0.04328394838476343,0.3902740776538849,0.00016875637811608613,0.14592210948467255,0.24435196816921234,2.674536977497602,0.09999999999999432,0.0688333333333278,0.7607307553648452
83,layer4.1.relu,ReLU,,,,,,0.8250757455825806,-1.0310211057374314,3.57969069480896,0.08692626655101776,0.06889957588609512,0.9750465154647827,0.13676899671554565,0.3902740776538849,0.5847724378108978,2.498363512441648,0.0,0.00649999999999847,0.8571707701292263
84,layer4.1.conv2,Conv2d,11.717618942260742,10.905732154846191,0.00013259524712339044,0.0001364706695312634,0.9855132102966309,,9.413063878429686,0.004867131821811199,0.114654541015625,0.0004885138188346502,0.32618385553359985,0.00043332361383363605,0.9750465154647827,-0.6488626599311829,0.33453158424732266,2.319999999999993,1.7736666666666594,1.4196296870366363
85,layer4.1.bn2,BatchNorm2d,,,0.00914542656391859,0.009236495941877365,0.9996225237846375,,-3.626378293352949,1.1394041776657104,0.6365600824356079,0.0007279445049365648,1.044901728630066,0.3961479663848877,0.32618385553359985,0.7187178730964661,3.203413384508322,-0.020000000000010232,-0.01516666666667407,0.8795283124201404
86,layer4.2.conv1,Conv2d,16.679792404174805,15.38663387298584,0.0001881114294519648,0.00019371978123672307,0.9857527613639832,,7.497541838331819,0.004510797560214996,0.0012145995860919356,1.2207329280500012e-05,0.13775433599948883,0.1765574961900711,1.044901728630066,-0.9071473926305771,0.13183472878350183,0.7999999999999972,1.941833333333333,1.9324429552334585
